0.000000,92.181297
0.000000,92.181297
58.834291,90.724319
117.668582,91.489517
176.502873,92.219902
235.337164,86.039490
294.171455,84.854256
353.005746,86.775871
411.840036,88.174484
470.674327,91.806068
529.508618,91.641319
588.342909,96.575417
647.177200,98.912209
706.011491,98.445465
764.845782,101.963799
823.680073,101.437401
882.514364,106.491096
941.348655,106.708824
1000.182946,106.872009
1059.017237,101.644119
1117.851527,99.378807
1176.685818,98.024460
1235.520109,97.558716
1294.354400,98.749313
1353.188691,96.806145
1412.022982,95.522385
1470.857273,90.640411
1529.691564,90.411194
1588.525855,87.775986
1647.360146,86.270226
1706.194437,82.644455
1765.028728,82.703415
1823.863019,81.279434
1882.697309,84.341805
1941.531600,83.849998
2000.365891,79.824287
2059.200182,78.245003
2118.034473,81.874016
2176.868764,80.835190
2235.703055,84.616013
2294.537346,89.093292
2353.371637,88.392960
2412.205928,92.560173
2471.040219,93.464859
2529.874510,94.227066
2588.708800,95.172066
2647.543091,101.271805
2706.377382,98.456459
2765.211673,95.701141
2824.045964,95.103523
2882.880255,91.928154
2941.714546,90.520760
3000.548837,92.745071
3059.383128,93.071007
3118.217419,93.295525
3177.051710,92.364517
3235.886001,88.496452
3294.720292,85.662537
3353.554582,86.298019
3412.388873,85.720169
3471.223164,86.116226
3530.057455,83.884109
3588.891746,83.578300
3647.726037,82.470810
3706.560328,78.394196
3765.394619,74.350952
3824.228910,71.275261
3883.063201,72.577103
3941.897492,77.819229
4000.731783,80.961456
4059.566074,72.588913
4118.400364,71.992867
4177.234655,72.252174
4236.068946,74.020645
4294.903237,75.172058
4353.737528,75.556473
4412.571819,78.803467
4471.406110,85.662514
4530.240401,88.132652
4589.074692,86.608513
4647.908983,84.851349
4706.743274,80.495064
4765.577565,81.819397
4824.411855,80.155075
4883.246146,81.575897
4942.080437,84.106056
5000.914728,91.147331
5059.749019,90.115791
5118.583310,90.090927
5177.417601,94.000938
5236.251892,98.440033
5295.086183,101.403450
5353.920474,102.790260
5412.754765,104.789986
5471.589056,104.577896
5530.423347,103.551674
5589.257637,101.851883
5648.091928,102.398407
5706.926219,105.176460
5765.760510,102.310966
5824.594801,107.676270
5883.429092,109.258804
5942.263383,110.018097
6001.097674,110.224045
6059.931965,109.970612
6118.766256,110.418839
6177.600547,109.288345
6236.434838,109.907990
6295.269128,110.241898
6354.103419,111.258026
6412.937710,110.839478
6471.772001,109.922104
6530.606292,107.119980
6539.019299,106.354073
6597.853590,108.892242
6656.687881,106.713249
6715.522172,103.320465
6774.356463,100.788773
6833.190754,100.087730
6892.025045,100.893784
6950.859336,99.955750
7009.693626,96.994766
7068.527917,95.327858
7127.362208,93.776405
7186.196499,96.880928
7245.030790,96.309540
7303.865081,100.287186
7362.699372,101.346642
7421.533663,96.779907
7480.367954,95.547958
7539.202245,97.844650
7598.036536,99.808388
7656.870827,99.327316
7715.705117,97.223228
7774.539408,92.878433
7833.373699,94.790108
7892.207990,96.636375
7951.042281,98.333084
8009.876572,101.568176
8068.710863,103.529869
8127.545154,101.758499
8186.379445,104.494064
8245.213736,102.606506
8304.048027,104.149345
8362.882318,102.234016
8421.716609,103.725571
8480.550899,106.542076
8539.385190,110.397789
8598.219481,113.076385
8657.053772,116.385811
8715.888063,117.624519
8774.722354,118.181007
8833.556645,120.406425
8892.390936,123.771164
8951.225227,125.283768
9010.059518,122.305519
9068.893809,116.574387
9127.728100,116.958397
9186.562391,116.953117
9245.396681,119.263962
9304.230972,115.412292
9363.065263,115.383690
9421.899554,118.708473
9480.733845,120.498459
9539.568136,119.169884
9598.402427,114.108116
9657.236718,111.358917
9716.071009,109.758812
9774.905300,103.542984
9833.739591,100.684082
9892.573882,99.621704
9951.408172,100.116211
10010.242463,101.369156
10069.076754,107.019821
10127.911045,110.282822
10186.745336,111.902000
10245.579627,113.893951
10304.413918,117.392586
10363.248209,119.563904
10422.082500,120.772766
10480.916791,118.018906
10539.751082,112.917519
10598.585373,115.307724
10657.419664,119.937836
10716.253954,123.266205
10775.088245,124.400276
10833.922536,120.397469
10892.756827,118.594482
10951.591118,114.668839
11010.425409,111.931015
11069.259700,110.279930
11128.093991,119.336304
11186.928282,123.386475
11245.762573,126.519211
11304.596864,128.514130
11363.431155,127.596703
11422.265445,125.157936
11481.099736,124.075455
11539.934027,123.768280
11598.768318,120.654564
11657.602609,122.815224
11716.436900,122.439056
11775.271191,117.570374
11834.105482,117.768951
11892.939773,119.816818
11951.774064,119.880493
12010.608355,116.348495
12069.442646,117.919106
12128.276937,115.618683
12187.111227,113.535378
12245.945518,111.384338
12304.779809,111.455910
12363.614100,112.023697
12422.448391,122.474564
12481.282682,128.574677
12540.116973,132.846741
12598.951264,135.131607
12657.785555,136.760422
12716.619846,138.022263
12775.454137,135.022842
12834.288428,135.438797
12893.122718,135.606400
12951.957009,132.473312
13010.791300,125.512291
13069.625591,122.612625
13128.459882,126.906364
13187.294173,131.822418
13246.128464,131.873383
13304.962755,129.471054
13363.797046,125.887741
13422.631337,119.768257
13481.465628,119.326347
13540.299919,116.649483
13599.134210,122.938095
13657.968500,127.360832
13716.802791,130.524490
13775.637082,133.504379
13834.471373,134.580795
13893.305664,131.088776
13952.139955,125.815811
14010.974246,125.283508
14069.808537,127.451042
14128.642828,125.319069
14187.477119,123.850746
14246.311410,117.049629
14305.145701,121.537155
14363.979991,127.477890
14422.814282,129.572174
14481.648573,128.748169
14540.482864,129.199783
14599.317155,131.672043
14658.151446,129.041718
14716.985737,119.939636
14775.820028,117.557549
14834.654319,118.518349
14893.488610,123.011124
14952.322901,125.891846
15011.157192,127.505981
15069.991483,126.352196
15128.825773,123.630707
15187.660064,119.390526
15246.494355,115.256355
15305.328646,108.216919
15364.162937,110.251991
15422.997228,116.685333
15481.831519,121.155746
15540.665810,122.832092
15599.500101,119.032806
15658.334392,123.008560
15711.146139,126.309807
15769.980430,126.784233
15828.814721,127.931656
15887.649012,127.574150
15946.483303,130.422989
16005.317594,130.434174
16064.151885,132.094482
16122.986175,131.829590
16181.820466,129.112015
16240.654757,130.747086
16299.489048,130.005554
16358.323339,131.250595
16417.157630,131.964172
16475.991921,131.238464
16534.826212,132.463531
16593.660503,133.024323
16652.494794,134.487656
16711.329085,134.197159
16770.163376,136.006958
16828.997666,137.305191
16887.831957,136.555908
16946.666248,135.688202
17005.500539,137.468292
17064.334830,138.001587
17123.169121,137.920319
17182.003412,137.530380
17240.837703,136.073227
17299.671994,137.478668
17358.506285,137.633362
17417.340576,142.268692
17476.174867,143.660294
17535.009158,144.448090
17593.843448,140.746475
17652.677739,140.742447
17711.512030,142.093704
17770.346321,138.804047
17829.180612,132.477463
17888.014903,136.327011
17946.849194,138.754807
18005.683485,135.706436
18064.517776,134.082062
18123.352067,135.457642
18182.186358,132.693771
18241.020649,136.261826
18299.854939,135.026749
18358.689230,136.446579
18417.523521,136.125702
18476.357812,136.439270
18535.192103,140.803619
18594.026394,141.615631
18652.860685,144.261368
18711.694976,148.390869
18770.529267,149.451874
18829.363558,150.891174
18888.197849,150.132294
18947.032140,148.350479
19005.866431,146.593994
19064.700721,143.982010
19123.535012,139.569183
19182.369303,137.574936
19241.203594,136.487610
19300.037885,137.678452
19358.872176,142.582214
19417.706467,144.309525
19476.540758,145.172806
19535.375049,144.386566
19594.209340,141.046539
19653.043631,135.195694
19711.877922,133.981216
19770.712212,125.630943
19829.546503,117.687111
19888.380794,118.070572
19947.215085,118.994171
20006.049376,123.942551
20064.883667,121.556564
20123.717958,124.641090
20182.552249,127.527939
20241.386540,129.793350
20300.220831,132.242081
20359.055122,134.625870
20417.889413,135.117706
20476.723704,138.934677
20535.557994,140.165298
20594.392285,141.328918
20653.226576,141.733582
20712.060867,141.135391
20770.895158,146.005859
20829.729449,146.734787
20888.563740,147.811234
20947.398031,146.836441
21006.232322,145.175446
21059.610623,146.003159
21118.444914,148.425720
21177.279205,150.272812
21236.113496,150.670837
21294.947787,147.176010
21353.782077,143.060028
21412.616368,140.688202
21471.450659,139.203857
21530.284950,136.873077
21589.119241,134.453415
21647.953532,130.541229
21706.787823,130.240417
21765.622114,132.589676
21824.456405,135.894775
21883.290696,134.977066
21942.124987,132.036270
22000.959278,137.342010
22059.793569,140.816284
22118.627859,142.207962
22177.462150,141.271957
22236.296441,142.233521
22295.130732,143.968094
22353.965023,143.118134
22412.799314,141.513733
22471.633605,140.627899
22530.467896,139.558121
22589.302187,140.001984
22648.136478,140.796066
22706.970769,141.906784
22765.805060,144.002853
22824.639351,142.883453
22883.473641,140.768524
22942.307932,138.890778
23001.142223,138.168137
23059.976514,139.642792
23118.810805,141.978531
23177.645096,139.085983
23236.479387,134.122879
23295.313678,134.347916
23354.147969,139.324020
23412.982260,140.623962
23471.816551,143.518829
23530.650842,145.339111
23589.485132,147.695328
23648.319423,148.682022
23707.153714,149.475937
23765.988005,143.720108
23824.822296,137.663971
23883.656587,135.616058
23942.490878,139.043823
24001.325169,138.221848
24060.159460,135.053375
24118.993751,130.372391
24177.828042,132.056412
24236.662333,132.395187
24295.496624,134.396027
24354.330914,133.190033
24413.165205,132.306519
24471.999496,126.042847
24530.833787,123.689819
24589.668078,119.066498
24648.502369,116.710785
24707.336660,115.775513
24766.170951,116.455009
24825.005242,118.657959
24883.839533,121.714966
24942.673824,116.340439
25001.508115,119.179932
25060.342405,123.723442
25119.176696,128.795746
25178.010987,132.602478
25236.845278,135.275970
25295.679569,135.222092
25354.513860,135.327255
25413.348151,132.218430
25472.182442,128.823486
25531.016733,128.476044
25589.851024,127.321564
25648.685315,126.585823
25707.519606,121.909309
25766.353897,120.845543
25825.188187,123.298019
25884.022478,128.908630
25942.856769,130.948761
26001.691060,131.465424
26060.525351,135.362610
26119.359642,134.588211
26178.193933,132.583084
26237.028224,131.477524
26295.862515,129.016983
26354.696806,126.430588
26413.531097,125.522530
26472.365388,124.924278
26531.199678,119.844139
26590.033969,116.696045
26648.868260,115.403656
26707.702551,117.403885
26766.536842,118.417656
26825.371133,117.972885
26884.205424,117.968079
26943.039715,114.831924
27001.874006,113.177269
27060.708297,112.978836
27119.542588,114.148590
27178.376879,119.795227
27237.211170,120.152145
27296.045460,116.938538
27354.879751,117.047356
27413.714042,117.199379
27472.548333,119.875351
27531.382624,119.809303
27590.216915,123.267845
27649.051206,126.819916
27707.885497,127.828079
27766.719788,123.870903
27825.554079,121.923775
27884.388370,116.058357
27943.222661,117.054222
28002.056951,120.467285
28060.891242,121.434998
28119.725533,123.334320
28178.559824,125.623283
28237.394115,125.351318
28296.228406,124.088402
28355.062697,121.881874
28413.896988,120.716560
28472.731279,120.801094
28531.565570,121.883400
28590.399861,117.969559
28649.234152,113.523674
28708.068443,110.059868
28766.902733,105.705620
28825.737024,102.318161
28884.571315,99.725098
28943.405606,94.535095
29002.239897,93.349327
29061.074188,93.012840
29119.908479,92.632790
29178.742770,92.022980
29237.577061,91.996841
29296.411352,93.325912
29355.245643,94.262383
29414.079934,94.362183
